INSEE,Commune,Nombre de réponses (après filtrage),Note moyenne,Type de commune,Services et stationnement,Efforts de la Commune,Confort,Securité,Ressenti général
85004,Angles,31,2.91,bourgs et villages,3.02,2.87,2.68,2.66,3.33
27031,Aviron,19,2.91,bourgs et villages,2.91,2.92,2.56,2.89,3.25
06089,Opio,16,2.91,bourgs et villages,3.74,3.08,2.5,2.55,2.83
29140,Loperhet,80,2.91,bourgs et villages,3.83,2.21,2.98,2.6,2.95
33234,Latresne,64,2.91,bourgs et villages,2.72,2.77,3.06,2.79,3.12
16089,Châteaubernard,65,2.9,bourgs et villages,3.24,3.07,2.66,2.63,2.98
78143,Châteaufort,13,2.9,bourgs et villages,2.95,2.88,2.65,3.12,2.87
29245,Saint-Divy,65,2.9,bourgs et villages,3.85,2.2,2.93,2.61,2.96
27428,Le Neubourg,52,2.9,bourgs et villages,2.7,2.9,2.88,2.8,3.18
29170,Plomelin,66,2.9,bourgs et villages,3.14,2.82,2.55,2.77,3.17
29284,Treffiagat,68,2.9,bourgs et villages,3.0,2.67,2.77,2.84,3.15
78442,Neauphle-le-Château,37,2.9,bourgs et villages,3.02,2.86,2.41,2.89,3.25
31228,Gragnague,53,2.89,bourgs et villages,3.06,2.78,2.57,2.87,3.09
72310,Saint-Pavace,70,2.89,bourgs et villages,3.0,2.9,2.55,2.79,3.19
44126,La Plaine-sur-Mer,36,2.89,bourgs et villages,3.23,3.0,2.98,2.4,2.96
69133,Millery,52,2.89,bourgs et villages,2.82,2.86,2.48,2.91,3.29
49355,Trémentines,10,2.89,bourgs et villages,2.64,2.42,3.2,2.63,3.37
59168,Cysoing,83,2.88,bourgs et villages,2.68,3.1,2.87,2.75,3.04
29112,Lanildut,80,2.88,bourgs et villages,4.03,1.99,3.03,2.5,2.87
37281,Vouvray,51,2.88,bourgs et villages,2.62,2.86,2.8,2.9,3.16
69003,Albigny-sur-Saône,14,2.87,bourgs et villages,3.29,2.75,2.2,2.8,3.23
29290,Tréglonou,67,2.87,bourgs et villages,3.62,2.35,2.87,2.55,3.0
56241,Sauzon,43,2.87,bourgs et villages,3.62,2.57,2.56,2.71,2.94
37011,Avoine,12,2.86,bourgs et villages,2.83,2.94,3.03,2.51,3.04
29179,Ploudaniel,61,2.86,bourgs et villages,3.59,2.29,2.9,2.58,2.99
14220,Deauville,23,2.86,bourgs et villages,3.2,2.55,2.94,2.64,2.93
49192,Maulévrier,58,2.86,bourgs et villages,2.74,2.77,2.4,2.9,3.39
56179,Pont-Scorff,62,2.85,bourgs et villages,3.18,2.45,2.72,2.73,3.05
25036,Avanne-Aveney,35,2.85,bourgs et villages,2.82,2.87,2.88,2.76,2.92
08490,Vouziers,10,2.85,bourgs et villages,2.76,2.55,2.6,2.92,3.3
56232,Saint-Perreux,10,2.84,bourgs et villages,3.44,2.8,2.44,2.42,3.2
37020,Beaulieu-lès-Loches,31,2.84,bourgs et villages,3.12,2.95,2.21,2.74,3.14
14020,Argences,52,2.84,bourgs et villages,2.74,2.75,2.63,2.81,3.18
44117,Le Pallet,10,2.84,bourgs et villages,3.18,2.28,3.0,2.72,2.92
29119,Lanrivoaré,13,2.84,bourgs et villages,3.77,2.13,3.23,2.44,2.78
63214,Les Martres-de-Veyre,18,2.83,bourgs et villages,2.84,2.57,2.78,2.78,3.07
33099,Carignan-de-Bordeaux,82,2.83,bourgs et villages,2.52,3.07,2.74,2.75,3.07
34256,Saint-Geniès-des-Mourgues,44,2.83,bourgs et villages,2.69,2.82,2.7,2.64,3.23
67495,Truchtersheim,17,2.83,bourgs et villages,2.25,3.24,3.15,2.64,2.95
59262,Godewaersvelde,12,2.83,bourgs et villages,2.85,2.6,2.65,2.62,3.29
49110,Corzé,63,2.82,bourgs et villages,2.74,2.61,2.73,2.82,3.13
56181,Port-Louis,66,2.82,bourgs et villages,3.23,2.26,2.42,2.9,3.1
14514,Pont-l'Évêque,51,2.82,bourgs et villages,3.51,2.44,2.51,2.61,3.0
62736,Sailly-sur-la-Lys,11,2.82,bourgs et villages,3.44,2.93,2.73,2.41,2.79
56114,Locmaria,58,2.81,bourgs et villages,3.88,2.47,2.51,2.47,2.82
29015,Bourg-Blanc,65,2.81,bourgs et villages,3.94,2.04,2.92,2.42,2.78
29003,Audierne,60,2.81,bourgs et villages,3.4,2.36,2.42,2.82,3.0
22214,Plouézec,14,2.81,bourgs et villages,2.73,2.89,2.73,2.68,3.05
28227,Maintenon,74,2.81,bourgs et villages,2.79,2.72,2.51,2.87,3.08
17484,Port-des-Barques,20,2.81,bourgs et villages,2.82,2.15,2.4,2.88,3.5
76558,Saint-Aubin-Celloville,11,2.8,bourgs et villages,2.96,3.27,1.98,2.79,3.09
56168,Plouharnel,18,2.8,bourgs et villages,3.66,2.54,2.8,2.42,2.71
22186,Pléneuf-Val-André,10,2.8,bourgs et villages,3.66,2.12,2.42,2.72,2.98
38061,La Buisse,12,2.8,bourgs et villages,3.22,2.9,2.68,2.46,2.79
59660,Willems,88,2.8,bourgs et villages,2.58,2.45,2.76,2.89,3.18
25058,Beure,10,2.8,bourgs et villages,2.86,2.6,3.3,2.58,2.73
60670,Verneuil-en-Halatte,58,2.79,bourgs et villages,2.58,2.68,2.52,2.89,3.18
01435,Versonnex,10,2.78,bourgs et villages,2.76,3.18,2.9,2.4,2.77
34165,Montbazin,27,2.78,bourgs et villages,2.53,2.89,2.75,2.8,2.99
37267,Véretz,51,2.78,bourgs et villages,2.6,2.73,2.88,2.77,2.91
56055,Étel,16,2.77,bourgs et villages,3.11,2.28,2.58,2.76,3.01
56161,Ploemel,50,2.77,bourgs et villages,3.28,2.56,2.74,2.41,2.9
13118,Coudoux,58,2.77,bourgs et villages,2.74,2.69,2.53,2.77,3.04
34341,Villeveyrac,57,2.76,bourgs et villages,2.71,3.01,2.54,2.56,3.04
25395,Montfaucon,17,2.76,bourgs et villages,2.86,2.59,2.16,2.73,3.37
44063,Gétigné,15,2.76,bourgs et villages,3.59,2.68,2.36,2.43,2.8
91631,Varennes-Jarcy,15,2.76,bourgs et villages,2.19,2.62,2.43,3.12,3.24
59193,Emmerin,82,2.76,bourgs et villages,2.58,2.47,2.76,2.8,3.09
85016,Beaulieu-sous-la-Roche,22,2.76,bourgs et villages,2.49,2.65,2.56,2.7,3.32
2A041,Bonifacio,51,2.75,bourgs et villages,3.25,2.64,2.19,2.63,2.97
34342,Viols-en-Laval,17,2.75,bourgs et villages,2.75,3.91,2.33,2.23,2.9
29196,Plouguin,35,2.75,bourgs et villages,3.39,2.18,2.77,2.53,2.89
35351,Le Verger,33,2.75,bourgs et villages,2.82,2.6,2.39,2.59,3.27
56009,Bangor,99,2.75,bourgs et villages,3.53,2.49,2.36,2.55,2.85
56063,Gestel,17,2.75,bourgs et villages,2.78,2.62,2.66,2.62,3.02
59487,Radinghem-en-Weppes,50,2.75,bourgs et villages,2.61,2.83,2.47,2.73,3.07
34179,Murviel-lès-Montpellier,59,2.74,bourgs et villages,2.66,2.92,2.12,2.68,3.29
30350,Le Vigan,12,2.74,bourgs et villages,3.13,2.71,2.13,2.68,3.0
81070,Coufouleux,16,2.73,bourgs et villages,2.92,2.77,2.52,2.52,2.95
14663,Saint-Vigor-le-Grand,15,2.73,bourgs et villages,3.35,2.5,2.33,2.54,2.94
50165,Donville-les-Bains,27,2.73,bourgs et villages,3.03,2.94,2.75,2.38,2.73
69284,Montanay,10,2.72,bourgs et villages,2.94,2.42,2.32,2.92,2.87
38215,Luzinay,48,2.72,bourgs et villages,2.58,2.4,2.39,2.79,3.27
51474,Saint-Brice-Courcelles,15,2.72,bourgs et villages,2.85,2.68,2.4,2.66,2.96
35195,Montreuil-sur-Ille,15,2.72,bourgs et villages,3.63,2.1,2.31,2.7,2.86
89344,Saint-Fargeau,11,2.72,bourgs et villages,2.38,2.66,2.13,2.95,3.29
77441,Samois-sur-Seine,64,2.72,bourgs et villages,3.14,2.29,2.46,2.64,3.0
14715,Trouville-sur-Mer,15,2.72,bourgs et villages,3.45,2.35,2.57,2.5,2.71
37063,Château-Renault,10,2.72,bourgs et villages,2.66,2.7,2.5,2.62,3.07
06128,Saint-Paul-de-Vence,22,2.72,bourgs et villages,2.98,2.31,2.62,2.65,2.95
05040,Chorges,18,2.71,bourgs et villages,2.59,2.51,2.47,2.7,3.13
49123,Distré,22,2.71,bourgs et villages,3.36,2.7,2.16,2.46,2.88
62520,Locon,16,2.71,bourgs et villages,2.52,2.66,2.24,2.9,3.06
21657,Varois-et-Chaignot,69,2.71,bourgs et villages,2.71,2.89,2.32,2.54,3.06
22325,Saint-Quay-Portrieux,57,2.7,bourgs et villages,3.07,2.3,2.31,2.73,2.99
25467,Pouilley-les-Vignes,17,2.7,bourgs et villages,2.99,2.54,2.95,2.39,2.71
49269,Saint-Christophe-du-Bois,50,2.7,bourgs et villages,3.24,2.52,2.21,2.52,3.0
54432,Pont-Saint-Vincent,60,2.7,bourgs et villages,2.32,2.74,2.82,2.64,2.95
29252,Saint-Jean-Trolimon,10,2.7,bourgs et villages,3.18,2.52,2.62,2.6,2.6
91085,Boissy-sous-Saint-Yon,12,2.69,bourgs et villages,2.7,2.38,2.75,2.53,3.03
91249,Forges-les-Bains,20,2.69,bourgs et villages,2.69,2.4,2.63,2.66,2.96
31117,Castelmaurou,52,2.69,bourgs et villages,2.98,2.79,2.33,2.58,2.83
59316,Houplin-Ancoisne,66,2.69,bourgs et villages,2.58,2.75,2.69,2.52,2.95
44070,La Haie-Fouassière,14,2.69,bourgs et villages,3.04,3.04,2.57,2.36,2.67
33535,Tresses,68,2.69,bourgs et villages,2.54,2.82,2.53,2.61,2.97
29185,Plouescat,10,2.69,bourgs et villages,3.02,2.25,2.82,2.3,2.98
09282,Saverdun,12,2.69,bourgs et villages,3.02,2.79,2.27,2.5,2.92
01376,Saint-Maurice-de-Beynost,55,2.68,bourgs et villages,2.88,2.57,2.32,2.67,2.92
50601,Torigny-les-Villes,22,2.68,bourgs et villages,2.52,2.64,2.35,2.85,2.95
07117,Lablachère,21,2.68,bourgs et villages,3.12,2.1,2.3,2.68,3.04
29153,Névez,55,2.68,bourgs et villages,3.12,2.42,2.38,2.51,2.92
49299,Saint-Léger-sous-Cholet,26,2.68,bourgs et villages,3.27,2.46,2.17,2.46,2.99
59056,Beaucamps-Ligny,84,2.68,bourgs et villages,2.66,2.7,2.59,2.66,2.8
34163,Montarnaud,11,2.68,bourgs et villages,3.13,2.55,2.49,2.47,2.76
17407,Sainte-Soulle,17,2.67,bourgs et villages,2.53,2.93,2.32,2.54,3.02
31293,Lespinasse,18,2.67,bourgs et villages,2.36,2.68,2.88,2.44,2.99
31402,Odars,83,2.67,bourgs et villages,2.66,2.86,2.62,2.35,2.97
59523,Sainghin-en-Mélantois,106,2.67,bourgs et villages,2.6,2.67,2.39,2.56,3.07
38181,Goncelin,20,2.66,bourgs et villages,3.16,2.61,2.69,2.28,2.66
49259,Rochefort-sur-Loire,78,2.66,bourgs et villages,2.8,2.48,2.31,2.61,3.03
91243,Fontenay-lès-Briis,59,2.66,bourgs et villages,2.78,2.52,2.37,2.62,2.95
22194,Plestin-les-Grèves,14,2.66,bourgs et villages,3.46,2.25,2.46,2.36,2.75
22343,Trébeurden,81,2.66,bourgs et villages,3.62,2.39,2.22,2.35,2.75
85081,Dompierre-sur-Yon,10,2.66,bourgs et villages,3.14,2.55,2.52,2.45,2.68
21105,Bressey-sur-Tille,26,2.66,bourgs et villages,2.79,2.52,2.15,2.6,3.19
29060,Gouesnach,61,2.65,bourgs et villages,2.93,2.97,2.14,2.38,2.92
85211,Sainte-Flaive-des-Loups,10,2.65,bourgs et villages,2.5,2.72,2.68,2.27,3.07
59252,Frelinghien,67,2.65,bourgs et villages,2.5,2.71,2.46,2.63,2.92
41220,Saint-Laurent-Nouan,18,2.65,bourgs et villages,2.71,2.53,2.12,2.63,3.15
78389,Méré,15,2.65,bourgs et villages,2.83,2.3,2.11,2.76,3.1
49027,Bégrolles-en-Mauges,18,2.64,bourgs et villages,3.14,2.12,2.08,2.56,3.14
69052,Chazay-d'Azergues,58,2.64,bourgs et villages,2.67,2.25,2.51,2.63,2.98
59522,Sailly-lez-Lannoy,10,2.64,bourgs et villages,2.88,2.62,2.64,2.43,2.7
91275,Gometz-le-Châtel,26,2.64,bourgs et villages,2.82,2.57,2.52,2.52,2.82
33085,Camblanes-et-Meynac,12,2.63,bourgs et villages,2.77,2.54,2.73,2.35,2.79
27020,Arnières-sur-Iton,62,2.63,bourgs et villages,2.84,2.83,2.26,2.45,2.88
21021,Arc-sur-Tille,27,2.63,bourgs et villages,2.41,3.01,2.32,2.41,3.06
56220,Sainte-Hélène,55,2.63,bourgs et villages,2.79,2.21,2.09,2.67,3.24
41150,Mont-près-Chambord,83,2.63,bourgs et villages,2.76,2.4,2.35,2.58,2.99
86133,Ligugé,34,2.63,bourgs et villages,3.05,2.46,2.38,2.42,2.83
35204,Nouvoitou,13,2.63,bourgs et villages,3.11,2.42,2.38,2.4,2.87
77312,Montigny-sur-Loing,11,2.63,bourgs et villages,3.18,2.32,2.31,2.52,2.79
56118,Locmiquélic,84,2.63,bourgs et villages,3.46,2.18,2.21,2.3,2.97
22282,Saint-Cast-le-Guildo,18,2.62,bourgs et villages,3.27,2.14,2.31,2.54,2.75
74191,Morzine,22,2.62,bourgs et villages,3.54,2.19,2.15,2.69,2.48
31497,Saint-Loup-Cammas,16,2.62,bourgs et villages,2.26,2.59,2.64,2.64,2.93
56152,Le Palais,84,2.62,bourgs et villages,3.65,2.49,2.19,2.31,2.59
34159,Mireval,42,2.61,bourgs et villages,2.54,2.43,2.47,2.53,3.01
31057,Belberaud,12,2.61,bourgs et villages,2.72,2.65,2.25,2.43,3.0
18267,Trouy,14,2.61,bourgs et villages,2.7,2.5,2.23,2.5,3.04
29043,Daoulas,47,2.6,bourgs et villages,3.06,2.41,2.42,2.44,2.68
38027,Barraux,10,2.6,bourgs et villages,2.98,2.25,2.46,2.48,2.78
38071,Champ-sur-Drac,34,2.6,bourgs et villages,2.65,2.49,2.29,2.51,2.94
35031,La Bouëxière,13,2.6,bourgs et villages,2.95,2.6,2.28,2.37,2.86
59247,Forest-sur-Marque,16,2.6,bourgs et villages,2.42,2.86,2.52,2.45,2.85
95149,Chaumontel,11,2.6,bourgs et villages,2.56,2.57,2.25,2.61,2.94
29171,Plomeur,54,2.6,bourgs et villages,3.02,2.51,2.4,2.44,2.64
50002,Agneaux,61,2.59,bourgs et villages,3.65,2.32,1.95,2.49,2.58
38256,Montferrat,11,2.59,bourgs et villages,2.91,2.36,2.56,2.44,2.67
44024,Brains,16,2.58,bourgs et villages,2.5,2.59,2.36,2.36,3.05
59462,Phalempin,13,2.58,bourgs et villages,3.63,2.1,2.03,2.35,2.76
17228,Médis,15,2.58,bourgs et villages,2.8,2.63,2.32,2.16,3.01
01043,Beynost,68,2.58,bourgs et villages,3.0,2.47,2.29,2.4,2.75
17409,Saint-Sulpice-de-Royan,40,2.58,bourgs et villages,2.86,2.81,2.52,2.19,2.69
44171,Saint-Léger-les-Vignes,10,2.58,bourgs et villages,2.7,2.4,2.6,2.5,2.72
61007,Athis-Val de Rouvre,12,2.58,bourgs et villages,3.25,2.1,2.12,2.42,2.94
22353,Trégastel,88,2.57,bourgs et villages,3.21,2.38,2.37,2.22,2.7
73328,Viviers-du-Lac,17,2.57,bourgs et villages,3.25,2.4,2.56,2.24,2.55
31410,Pechbonnieu,53,2.57,bourgs et villages,2.53,2.44,2.38,2.56,2.87
34276,Saint-Mathieu-de-Tréviers,69,2.57,bourgs et villages,2.9,2.57,2.17,2.39,2.82
59088,Bois-Grenier,11,2.57,bourgs et villages,2.49,2.18,2.56,2.56,2.97
71269,Lux,21,2.57,bourgs et villages,2.24,2.61,2.64,2.4,2.87
32147,Gimont,35,2.56,bourgs et villages,3.02,2.74,2.06,2.4,2.65
51058,Bezannes,17,2.56,bourgs et villages,2.71,2.28,2.15,2.62,2.88
76270,Fontaine-la-Mallet,13,2.56,bourgs et villages,2.12,2.19,2.6,2.77,2.91
54090,Bouxières-aux-Dames,57,2.56,bourgs et villages,2.5,2.42,2.6,2.36,2.9
22209,Beaussais-sur-Mer,20,2.56,bourgs et villages,2.42,2.45,2.67,2.51,2.68
88114,Contrexéville,60,2.56,bourgs et villages,2.8,2.22,2.34,2.46,2.92
83119,Saint-Tropez,19,2.56,bourgs et villages,3.2,2.21,2.19,2.58,2.6
32208,Lectoure,10,2.55,bourgs et villages,2.76,2.38,2.16,2.63,2.78
49333,Seiches-sur-le-Loir,56,2.55,bourgs et villages,2.42,2.33,2.31,2.52,3.06
76707,Tourville-sur-Arques,17,2.55,bourgs et villages,2.62,2.28,2.04,2.51,3.24
62571,Merlimont,10,2.55,bourgs et villages,3.24,2.15,2.08,2.52,2.67
31259,Lacroix-Falgarde,15,2.55,bourgs et villages,3.4,2.35,2.2,2.27,2.61
29188,Plougasnou,14,2.55,bourgs et villages,3.06,2.39,1.94,2.39,2.93
34307,Sussargues,44,2.55,bourgs et villages,2.51,2.69,2.2,2.49,2.87
43251,Vals-près-le-Puy,15,2.54,bourgs et villages,3.37,2.5,2.12,2.26,2.54
50076,Bréhal,11,2.54,bourgs et villages,2.69,2.27,2.56,2.27,2.88
31541,Seilh,13,2.54,bourgs et villages,2.38,2.77,2.52,2.44,2.63
17064,Breuillet,21,2.54,bourgs et villages,3.04,2.42,2.16,2.33,2.76
34320,Vailhauquès,25,2.54,bourgs et villages,2.66,2.56,2.39,2.45,2.69
74303,Villaz,67,2.54,bourgs et villages,2.89,2.4,2.0,2.55,2.82
35006,Argentré-du-Plessis,18,2.53,bourgs et villages,3.01,2.15,2.3,2.39,2.81
31589,Villenouvelle,50,2.53,bourgs et villages,2.72,2.39,2.14,2.43,2.93
34343,Viols-le-Fort,53,2.53,bourgs et villages,2.37,2.17,2.21,2.61,3.09
74082,Collonges-sous-Salève,59,2.53,bourgs et villages,3.15,2.29,1.82,2.51,2.78
84147,Villelaure,30,2.53,bourgs et villages,2.85,2.08,2.05,2.55,2.94
95369,Margency,10,2.53,bourgs et villages,2.44,2.42,2.08,2.63,2.98
91111,Briis-sous-Forges,14,2.53,bourgs et villages,2.73,2.46,2.29,2.44,2.7
56194,Rieux,14,2.53,bourgs et villages,2.49,2.3,2.31,2.51,2.95
22210,Ploubazlanec,20,2.52,bourgs et villages,3.04,2.46,2.09,2.41,2.62
01399,Ségny,15,2.52,bourgs et villages,3.29,2.13,2.11,2.48,2.54
59025,Aubers,19,2.52,bourgs et villages,2.51,2.47,2.35,2.39,2.87
59638,Wannehain,11,2.52,bourgs et villages,2.4,2.18,2.45,2.62,2.82
13038,Fontvieille,57,2.52,bourgs et villages,2.77,2.25,2.2,2.5,2.82
09324,Varilhes,19,2.52,bourgs et villages,2.69,1.99,2.28,2.57,2.95
59266,Gondecourt,64,2.51,bourgs et villages,2.56,2.2,2.34,2.65,2.68
50215,Gouville-sur-Mer,61,2.51,bourgs et villages,2.78,1.92,1.98,2.61,3.01
31462,Rouffiac-Tolosan,16,2.51,bourgs et villages,3.11,2.41,2.17,2.27,2.65
33330,Pompignac,31,2.51,bourgs et villages,2.64,2.69,2.21,2.36,2.73
49298,Saint-Léger-de-Linières,24,2.5,bourgs et villages,2.55,2.54,2.33,2.24,2.85
88078,Bruyères,26,2.5,bourgs et villages,2.85,2.16,1.99,2.54,2.87
51391,Muizon,11,2.5,bourgs et villages,2.75,1.95,1.78,2.56,3.21
85046,La Chaize-le-Vicomte,11,2.49,bourgs et villages,2.95,2.34,2.13,2.36,2.68
31572,Venerque,22,2.49,bourgs et villages,3.01,2.22,1.88,2.53,2.7
78233,Feucherolles,13,2.49,bourgs et villages,2.68,2.08,2.28,2.59,2.73
88424,Sainte-Marguerite,18,2.49,bourgs et villages,2.6,2.44,2.07,2.57,2.69
38529,Vaulnaveys-le-Haut,63,2.49,bourgs et villages,2.5,2.67,2.2,2.43,2.71
29216,Pluguffan,10,2.48,bourgs et villages,2.74,2.48,2.12,2.33,2.7
11116,Cuxac-d'Aude,49,2.48,bourgs et villages,2.45,2.26,2.61,2.42,2.64
59256,Fretin,24,2.48,bourgs et villages,2.35,2.05,2.21,2.59,2.96
37163,Nazelles-Négron,30,2.48,bourgs et villages,3.09,2.23,2.09,2.28,2.71
34185,Notre-Dame-de-Londres,10,2.47,bourgs et villages,2.46,2.28,1.86,2.6,2.93
78465,Orgerus,15,2.47,bourgs et villages,2.24,2.0,1.88,2.99,2.92
37054,Chanceaux-sur-Choisille,59,2.47,bourgs et villages,2.59,2.56,2.33,2.26,2.68
56008,Baden,64,2.47,bourgs et villages,2.86,2.32,2.43,2.14,2.66
59257,Fromelles,18,2.47,bourgs et villages,2.78,2.18,2.39,2.29,2.72
91232,La Ferté-Alais,20,2.47,bourgs et villages,2.42,2.31,2.25,2.53,2.78
38059,Brié-et-Angonnes,19,2.46,bourgs et villages,2.94,2.36,2.55,2.07,2.46
34244,Saint-Brès,15,2.45,bourgs et villages,2.44,2.37,2.45,2.24,2.72
29273,Santec,11,2.45,bourgs et villages,2.98,1.95,1.75,2.52,2.89
34111,Ganges,52,2.45,bourgs et villages,2.85,2.14,2.23,2.34,2.68
84026,Cadenet,12,2.45,bourgs et villages,2.75,2.06,2.02,2.46,2.86
78090,Bouafle,10,2.44,bourgs et villages,2.5,1.98,2.06,2.62,2.9
67452,Schnersheim,15,2.44,bourgs et villages,2.37,2.3,2.56,2.36,2.68
78623,Le Tremblay-sur-Mauldre,12,2.43,bourgs et villages,2.2,2.56,1.98,2.54,2.82
33118,Cénac,10,2.43,bourgs et villages,2.34,2.0,2.5,2.3,2.93
60142,La Chapelle-en-Serval,22,2.43,bourgs et villages,2.93,2.51,2.09,2.28,2.42
83031,Le Cannet-des-Maures,10,2.41,bourgs et villages,2.38,2.22,2.22,2.33,2.82
04019,Barcelonnette,56,2.41,bourgs et villages,3.42,2.06,1.58,2.32,2.64
25475,Quingey,17,2.41,bourgs et villages,2.08,2.0,2.04,2.64,2.99
31053,Beaupuy,67,2.41,bourgs et villages,2.54,2.73,2.07,2.22,2.59
37124,Larçay,54,2.41,bourgs et villages,2.38,2.32,2.3,2.32,2.68
59258,Genech,31,2.41,bourgs et villages,2.49,2.35,2.23,2.33,2.62
35337,Tinténiac,13,2.4,bourgs et villages,3.26,1.85,1.78,2.19,2.86
26083,Châteauneuf-de-Galaure,10,2.4,bourgs et villages,2.34,2.2,2.16,2.7,2.52
76565,Saint-Aubin-sur-Scie,15,2.4,bourgs et villages,2.88,2.4,1.96,2.2,2.59
35219,Pipriac,14,2.4,bourgs et villages,2.76,2.27,1.76,2.45,2.71
31212,Garidech,23,2.4,bourgs et villages,2.63,2.32,2.1,2.25,2.67
63040,Billom,10,2.39,bourgs et villages,2.36,2.5,1.94,2.45,2.65
34240,Saint-Aunès,75,2.39,bourgs et villages,2.53,2.18,2.35,2.2,2.69
38463,Saint-Vérand,11,2.39,bourgs et villages,2.47,2.77,2.04,2.29,2.47
29080,Hôpital-Camfrout,81,2.39,bourgs et villages,2.56,2.02,2.09,2.43,2.72
91405,Milly-la-Forêt,69,2.38,bourgs et villages,2.62,2.15,2.06,2.25,2.75
63302,La Roche-Blanche,53,2.38,bourgs et villages,2.55,1.95,1.85,2.47,2.88
01049,La Boisse,13,2.38,bourgs et villages,2.6,2.27,2.12,2.54,2.37
56148,Nostang,26,2.38,bourgs et villages,2.5,2.28,1.98,2.22,2.88
17059,Bourgneuf,21,2.37,bourgs et villages,2.65,2.08,1.9,2.25,2.87
25614,Vieux-Charmont,56,2.36,bourgs et villages,2.38,2.21,2.52,2.26,2.4
31355,Mons,14,2.36,bourgs et villages,2.3,2.5,2.2,2.18,2.64
59611,Verlinghem,60,2.36,bourgs et villages,2.24,2.15,2.25,2.41,2.69
42019,Boën-sur-Lignon,15,2.35,bourgs et villages,2.65,2.12,1.77,2.4,2.71
59260,Ghyvelde,77,2.35,bourgs et villages,2.34,2.16,2.3,2.26,2.68
77463,Thomery,22,2.35,bourgs et villages,2.68,2.11,2.08,2.29,2.57
76616,Saint-Martin-du-Manoir,54,2.35,bourgs et villages,2.5,2.32,1.93,2.38,2.57
59470,Prémesques,57,2.35,bourgs et villages,2.41,2.05,2.22,2.32,2.62
12096,Espalion,31,2.35,bourgs et villages,3.31,1.77,1.74,2.26,2.63
35245,Romillé,21,2.34,bourgs et villages,2.32,2.37,2.3,2.14,2.58
25014,Amagney,10,2.34,bourgs et villages,2.64,2.25,2.18,2.0,2.65
78265,Garancières,13,2.34,bourgs et villages,2.32,1.9,1.98,2.58,2.71
33165,Fargues-Saint-Hilaire,12,2.34,bourgs et villages,2.72,1.9,2.38,2.15,2.51
34249,Saint-Drézéry,61,2.34,bourgs et villages,2.46,2.1,2.12,2.26,2.74
59371,Le Maisnil,15,2.33,bourgs et villages,2.49,2.33,2.16,2.22,2.5
26333,Saint-Vallier,10,2.33,bourgs et villages,3.12,1.95,2.02,1.98,2.55
60409,Monchy-Saint-Éloi,16,2.33,bourgs et villages,2.16,1.97,2.11,2.52,2.74
78683,Villiers-Saint-Frédéric,30,2.32,bourgs et villages,2.67,1.97,1.74,2.39,2.71
76238,Épouville,11,2.32,bourgs et villages,2.65,2.27,2.0,2.41,2.27
97416,Saint-Pierre,287,2.31,bourgs et villages,3.07,2.1,1.99,2.03,2.4
33349,Quinsac,12,2.31,bourgs et villages,2.7,2.04,2.03,2.21,2.61
69171,Sain-Bel,19,2.31,bourgs et villages,3.05,2.21,2.13,1.96,2.28
74180,Messery,12,2.31,bourgs et villages,2.47,2.1,2.65,2.1,2.32
44014,Le Bignon,18,2.31,bourgs et villages,2.32,2.24,1.97,2.24,2.73
64405,Morlaàs,10,2.3,bourgs et villages,2.6,2.17,1.76,2.25,2.67
63470,Volvic,60,2.3,bourgs et villages,2.46,2.14,1.92,2.31,2.61
59466,Pont-à-Marcq,10,2.3,bourgs et villages,2.28,1.9,2.34,2.37,2.48
01275,Neyron,50,2.3,bourgs et villages,2.51,2.11,2.11,2.28,2.47
17197,Jonzac,10,2.3,bourgs et villages,3.36,1.82,2.12,1.98,2.32
2B251,Prunelli-di-Fiumorbo,55,2.29,bourgs et villages,2.35,2.07,1.91,2.28,2.74
26148,Hauterives,42,2.29,bourgs et villages,2.45,2.25,2.15,2.12,2.49
31582,Villefranche-de-Lauragais,69,2.29,bourgs et villages,2.65,2.04,2.19,2.11,2.44
17308,Saint-Agnant,10,2.29,bourgs et villages,2.34,1.85,2.2,2.2,2.73
64065,Ascain,61,2.28,bourgs et villages,2.91,1.93,2.02,2.1,2.46
38436,Saint-Paul-de-Varces,11,2.27,bourgs et villages,2.38,1.95,2.09,2.2,2.61
69293,Sathonay-Village,14,2.27,bourgs et villages,2.49,1.98,1.74,2.26,2.76
56119,Locoal-Mendon,57,2.27,bourgs et villages,2.84,2.1,1.81,2.07,2.54
62338,Fleurbaix,52,2.26,bourgs et villages,2.75,2.09,2.0,2.07,2.39
33397,Sainte-Eulalie,10,2.26,bourgs et villages,2.6,2.17,2.2,2.05,2.33
26307,Saint-Jean-en-Royans,14,2.26,bourgs et villages,3.23,1.79,1.56,2.13,2.56
44133,Port-Saint-Père,15,2.25,bourgs et villages,2.96,2.13,1.79,1.97,2.48
35264,Saint-Didier,35,2.25,bourgs et villages,2.53,1.79,1.8,2.31,2.69
34274,Saint-Martin-de-Londres,58,2.25,bourgs et villages,2.53,1.88,1.84,2.28,2.62
78269,Gazeran,28,2.24,bourgs et villages,2.86,1.82,1.91,2.08,2.44
78420,Montfort-l'Amaury,31,2.24,bourgs et villages,2.54,1.97,1.86,2.24,2.54
34153,Les Matelles,53,2.24,bourgs et villages,2.42,1.92,2.18,2.18,2.46
