INSEE,Commune,Nombre de réponses (après filtrage),Note moyenne,Type de commune,Services et stationnement,Efforts de la Commune,Confort,Securité,Ressenti général
85004,Angles,17,2.56,bourgs et villages,2.65,2.59,2.32,2.32,2.9
76616,Saint-Martin-du-Manoir,46,2.56,bourgs et villages,2.54,2.54,2.1,2.63,2.9
19276,Uzerche,12,2.56,bourgs et villages,3.83,2.31,1.5,2.33,2.89
49333,Seiches-sur-le-Loir,41,2.56,bourgs et villages,2.98,2.38,2.28,2.31,2.85
38075,Chapareillan,31,2.56,bourgs et villages,2.76,2.06,2.31,2.48,3.01
95149,Chaumontel,33,2.55,bourgs et villages,2.8,2.39,2.17,2.3,2.98
38059,Brié-et-Angonnes,25,2.55,bourgs et villages,2.56,2.36,2.98,2.3,2.63
77336,Neufmoutiers-en-Brie,14,2.55,bourgs et villages,2.39,2.29,2.24,2.62,2.98
49259,Rochefort-sur-Loire,36,2.55,bourgs et villages,3.24,2.52,1.92,2.38,2.82
34274,Saint-Martin-de-Londres,12,2.55,bourgs et villages,2.65,2.17,1.97,2.58,3.07
54090,Bouxières-aux-Dames,40,2.54,bourgs et villages,2.53,2.42,2.54,2.24,2.88
59522,Sailly-lez-Lannoy,33,2.54,bourgs et villages,2.69,2.55,2.24,2.45,2.76
76558,Saint-Aubin-Celloville,27,2.54,bourgs et villages,2.45,2.96,1.99,2.46,2.83
78683,Villiers-Saint-Frédéric,27,2.53,bourgs et villages,2.8,2.15,2.06,2.66,2.83
56066,Gourin,14,2.53,bourgs et villages,3.54,1.98,2.31,2.24,2.63
51183,Courcy,49,2.53,bourgs et villages,2.39,2.1,2.12,2.82,2.96
77508,Villeneuve-le-Comte,33,2.53,bourgs et villages,2.25,2.65,2.32,2.46,2.89
59180,Le Doulieu,32,2.52,bourgs et villages,2.7,2.41,2.16,2.43,2.83
77463,Thomery,24,2.52,bourgs et villages,2.42,2.29,2.29,2.65,2.83
51105,Cernay-lès-Reims,11,2.52,bourgs et villages,2.41,2.23,2.51,2.58,2.77
91175,Corbreuse,23,2.51,bourgs et villages,2.03,1.93,1.88,2.86,3.3
59371,Le Maisnil,11,2.51,bourgs et villages,2.14,2.3,2.22,2.52,3.04
29132,Locquénolé,46,2.51,bourgs et villages,3.33,2.06,1.98,2.47,2.74
95352,Luzarches,25,2.51,bourgs et villages,2.72,2.16,2.15,2.55,2.8
46309,Souillac,10,2.5,bourgs et villages,3.15,2.22,2.04,2.45,2.7
79034,Bessines,36,2.5,bourgs et villages,3.34,2.07,2.21,2.31,2.66
87161,Saint-Léonard-de-Noblat,21,2.5,bourgs et villages,2.52,2.32,2.15,2.4,2.95
25293,Granges-Narboz,33,2.5,bourgs et villages,2.98,2.28,2.13,2.42,2.71
26148,Hauterives,49,2.5,bourgs et villages,2.97,2.62,2.27,2.3,2.52
80632,Pont-de-Metz,15,2.5,bourgs et villages,2.5,2.93,2.11,2.36,2.68
43046,Chadrac,50,2.49,bourgs et villages,3.06,2.37,2.39,2.32,2.47
44033,La Chapelle-Launay,33,2.49,bourgs et villages,3.03,2.37,2.12,2.35,2.66
42019,Boën-sur-Lignon,21,2.49,bourgs et villages,3.11,2.07,2.14,2.53,2.62
17420,Salles-sur-Mer,20,2.49,bourgs et villages,3.14,2.52,2.25,2.21,2.56
49076,La Chapelle-Saint-Laud,27,2.49,bourgs et villages,2.58,2.01,2.08,2.58,2.95
56117,Locminé,17,2.49,bourgs et villages,2.94,2.4,1.79,2.51,2.76
49183,Val d'Erdre-Auxence,24,2.49,bourgs et villages,1.97,2.22,2.3,2.6,3.02
60143,Chaumont-en-Vexin,40,2.48,bourgs et villages,3.12,2.77,1.8,2.24,2.63
59320,Illies,11,2.48,bourgs et villages,2.39,2.16,2.55,2.14,2.95
77312,Montigny-sur-Loing,29,2.48,bourgs et villages,2.66,1.81,2.24,2.67,2.8
81011,Ambres,29,2.47,bourgs et villages,3.28,2.51,1.7,2.29,2.71
81145,Lisle-sur-Tarn,30,2.47,bourgs et villages,2.75,2.05,2.08,2.44,2.85
44223,Geneston,17,2.47,bourgs et villages,2.47,2.63,2.32,2.17,2.76
21021,Arc-sur-Tille,15,2.47,bourgs et villages,2.55,2.73,2.08,2.29,2.7
41106,Lamotte-Beuvron,10,2.47,bourgs et villages,2.4,2.25,2.18,2.45,2.86
97414,Saint-Louis,33,2.47,bourgs et villages,3.11,2.56,2.06,2.16,2.62
34295,Saussan,62,2.46,bourgs et villages,2.36,2.6,2.4,2.24,2.68
13082,Rognes,43,2.46,bourgs et villages,2.85,2.05,2.09,2.44,2.78
38242,Monestier-de-Clermont,13,2.46,bourgs et villages,2.75,1.96,1.97,2.58,2.86
62037,Anzin-Saint-Aubin,20,2.46,bourgs et villages,2.9,2.12,2.2,2.45,2.62
59419,Mouchin,28,2.45,bourgs et villages,2.37,2.09,1.96,2.63,2.9
69285,Pusignan,13,2.45,bourgs et villages,2.35,2.77,2.25,2.09,2.82
56046,Crach,24,2.45,bourgs et villages,2.77,2.45,2.21,2.19,2.68
34307,Sussargues,27,2.45,bourgs et villages,2.28,2.58,2.1,2.35,2.84
43251,Vals-près-le-Puy,39,2.45,bourgs et villages,2.85,2.34,2.11,2.4,2.6
29080,Hôpital-Camfrout,28,2.45,bourgs et villages,2.08,2.04,2.34,2.65,2.84
28059,Brezolles,28,2.45,bourgs et villages,1.79,2.35,2.22,2.64,2.96
01275,Neyron,21,2.44,bourgs et villages,2.74,2.31,2.03,2.52,2.61
25060,Bians-les-Usiers,10,2.44,bourgs et villages,2.5,2.15,1.88,2.6,2.87
57067,Bertrange,16,2.44,bourgs et villages,2.47,1.86,2.28,2.53,2.8
35032,Bourgbarré,17,2.44,bourgs et villages,2.21,2.4,2.36,2.18,2.89
14191,Courseulles-sur-Mer,21,2.44,bourgs et villages,2.75,2.11,2.06,2.52,2.65
35243,Romagné,20,2.44,bourgs et villages,2.64,2.31,2.37,2.32,2.62
11040,Bizanet,10,2.43,bourgs et villages,2.65,2.25,1.96,2.58,2.61
61484,Val-au-Perche,17,2.43,bourgs et villages,2.24,2.47,2.0,2.5,2.81
57708,Verny,10,2.43,bourgs et villages,1.98,2.28,2.22,2.6,2.79
17193,La Jarne,16,2.43,bourgs et villages,2.73,2.44,2.21,2.24,2.59
22144,La Méaugon,30,2.43,bourgs et villages,2.48,2.57,1.96,2.28,2.82
35219,Pipriac,17,2.43,bourgs et villages,2.65,2.53,2.13,2.13,2.73
77219,Guérard,25,2.43,bourgs et villages,2.45,2.03,1.89,2.61,2.9
30004,Aigues-Vives,21,2.42,bourgs et villages,2.39,2.24,2.43,2.25,2.69
35031,La Bouëxière,17,2.42,bourgs et villages,2.49,2.57,1.76,2.45,2.75
28052,Bouglainval,10,2.42,bourgs et villages,2.52,2.12,2.02,2.55,2.74
78562,Saint-Léger-en-Yvelines,24,2.42,bourgs et villages,2.33,1.82,2.02,2.69,2.87
59511,Rosult,15,2.41,bourgs et villages,2.45,2.02,1.95,2.52,2.89
59196,Ennetières-en-Weppes,11,2.41,bourgs et villages,2.09,2.86,2.36,2.26,2.52
59471,Préseau,15,2.41,bourgs et villages,2.03,2.18,2.15,2.58,2.77
06023,Breil-sur-Roya,21,2.41,bourgs et villages,3.79,1.99,1.55,2.25,2.61
44133,Port-Saint-Père,55,2.4,bourgs et villages,2.84,2.33,2.24,2.14,2.59
17373,Saint-Médard-d'Aunis,10,2.4,bourgs et villages,2.5,2.12,2.0,2.4,2.89
07078,Davézieux,32,2.4,bourgs et villages,3.21,2.27,2.29,2.03,2.45
40037,Benquet,14,2.4,bourgs et villages,2.64,2.52,2.29,2.11,2.6
62043,Les Attaques,27,2.4,bourgs et villages,2.75,2.11,1.99,2.38,2.68
17059,Bourgneuf,63,2.39,bourgs et villages,2.42,2.52,2.19,2.16,2.66
29140,Loperhet,10,2.39,bourgs et villages,2.22,2.22,2.02,2.42,2.87
30123,Gallargues-le-Montueux,29,2.39,bourgs et villages,2.5,2.07,2.05,2.5,2.7
25309,Houtaud,42,2.39,bourgs et villages,2.7,2.58,2.27,2.04,2.56
26115,Divajeu,14,2.38,bourgs et villages,3.12,2.27,2.01,2.05,2.63
31117,Castelmaurou,21,2.38,bourgs et villages,2.94,2.56,2.17,1.99,2.48
62520,Locon,10,2.38,bourgs et villages,2.08,2.17,1.88,2.68,2.77
14676,Sommervieu,14,2.38,bourgs et villages,2.91,2.36,2.13,2.13,2.55
56057,Le Faouët,25,2.37,bourgs et villages,2.27,2.07,2.0,2.49,2.78
44083,La Limouzinière,10,2.37,bourgs et villages,2.6,2.02,2.1,2.32,2.73
39397,Orgelet,21,2.37,bourgs et villages,2.93,2.25,1.78,2.27,2.64
78239,Follainville-Dennemont,22,2.37,bourgs et villages,2.28,2.26,2.1,2.44,2.66
82090,Lamothe-Capdeville,28,2.37,bourgs et villages,2.17,2.15,2.19,2.34,2.78
62736,Sailly-sur-la-Lys,87,2.36,bourgs et villages,2.73,2.32,2.16,2.26,2.45
73326,Vimines,59,2.36,bourgs et villages,3.05,2.04,1.85,2.31,2.62
69049,Chasselay,41,2.34,bourgs et villages,2.34,1.98,2.08,2.34,2.75
62529,Lorgies,14,2.34,bourgs et villages,2.18,2.25,1.77,2.5,2.8
62706,Richebourg,42,2.34,bourgs et villages,2.46,1.98,1.98,2.31,2.77
43089,Espaly-Saint-Marcel,41,2.33,bourgs et villages,2.56,2.27,2.13,2.24,2.47
71235,Hurigny,17,2.32,bourgs et villages,2.54,1.85,2.08,2.25,2.69
69153,Poleymieux-au-Mont-d'Or,12,2.32,bourgs et villages,2.65,2.21,2.1,2.1,2.56
69140,Morancé,24,2.31,bourgs et villages,2.43,2.19,2.25,2.16,2.54
68042,Blotzheim,10,2.31,bourgs et villages,2.25,1.85,2.48,2.32,2.54
35204,Nouvoitou,76,2.31,bourgs et villages,2.62,1.99,2.07,2.14,2.67
50215,Gouville-sur-Mer,37,2.3,bourgs et villages,2.52,1.8,1.97,2.3,2.73
77371,Pommeuse,23,2.3,bourgs et villages,2.42,2.12,1.93,2.33,2.6
59088,Bois-Grenier,10,2.3,bourgs et villages,2.42,2.17,2.0,2.35,2.51
59266,Gondecourt,55,2.3,bourgs et villages,2.2,2.1,2.27,2.33,2.54
80716,Saint-Riquier,5,2.3,bourgs et villages,1.7,1.85,2.08,2.63,2.8
77335,Chauconin-Neufmontiers,52,2.29,bourgs et villages,2.61,1.92,1.84,2.25,2.72
01366,Sainte-Julie,10,2.29,bourgs et villages,2.62,2.33,2.1,1.9,2.59
77194,Forges,18,2.28,bourgs et villages,2.65,2.07,2.03,2.09,2.57
77384,Réau,11,2.28,bourgs et villages,2.02,2.3,2.49,2.15,2.42
78420,Montfort-l'Amaury,22,2.27,bourgs et villages,2.77,2.03,1.65,2.33,2.55
38504,Theys,11,2.27,bourgs et villages,2.32,1.68,1.87,2.39,2.77
26301,Saint-Donat-sur-l'Herbasse,16,2.27,bourgs et villages,2.53,1.86,2.36,2.14,2.47
31572,Venerque,11,2.26,bourgs et villages,2.82,1.93,1.65,2.14,2.69
77142,Crécy-la-Chapelle,24,2.26,bourgs et villages,2.15,2.16,2.08,2.19,2.62
76034,Val-de-Scie,13,2.26,bourgs et villages,2.5,1.77,1.74,2.29,2.84
69121,Lozanne,14,2.26,bourgs et villages,2.96,1.82,1.69,2.29,2.54
35025,Billé,10,2.26,bourgs et villages,2.5,2.28,1.92,2.17,2.49
88132,Deyvillers,11,2.25,bourgs et villages,2.8,2.11,1.89,2.05,2.48
38388,Saint-Georges-de-Commiers,13,2.24,bourgs et villages,2.83,2.23,2.28,1.88,2.27
35326,Sens-de-Bretagne,18,2.24,bourgs et villages,2.43,2.03,2.19,2.07,2.52
62373,Givenchy-lès-la-Bassée,13,2.24,bourgs et villages,2.65,1.62,2.12,2.24,2.53
24253,Mareuil en Périgord,14,2.23,bourgs et villages,1.98,1.95,1.91,2.19,2.86
91390,Le Mérévillois,12,2.23,bourgs et villages,1.77,2.02,1.73,2.42,2.83
48092,Marvejols,41,2.23,bourgs et villages,3.38,1.68,1.53,2.23,2.42
82044,Corbarieu,17,2.22,bourgs et villages,2.25,2.06,2.0,2.17,2.53
76452,Montville,12,2.22,bourgs et villages,2.15,1.94,1.97,2.26,2.6
56231,Saint-Nolff,35,2.21,bourgs et villages,2.84,2.01,1.71,2.1,2.49
78402,Mézières-sur-Seine,10,2.21,bourgs et villages,1.92,2.1,1.74,2.3,2.73
59615,Vieux-Berquin,42,2.2,bourgs et villages,2.56,2.02,2.0,2.08,2.4
34082,Combaillaux,34,2.2,bourgs et villages,2.65,2.12,1.8,2.06,2.45
58250,Saint-Léger-des-Vignes,17,2.19,bourgs et villages,2.51,1.9,1.98,2.16,2.35
26143,Le Grand-Serre,31,2.19,bourgs et villages,1.74,1.98,2.05,2.22,2.66
59089,Bollezeele,15,2.18,bourgs et villages,2.2,1.83,1.99,2.09,2.62
59036,Avesnes-sur-Helpe,9,2.18,bourgs et villages,2.42,1.97,2.16,2.15,2.24
59375,Marchiennes,19,2.18,bourgs et villages,2.72,1.86,2.01,2.0,2.38
65251,Laloubère,13,2.18,bourgs et villages,2.27,1.83,1.68,2.28,2.65
38347,Roybon,22,2.18,bourgs et villages,2.17,2.22,1.98,2.27,2.24
91649,Vert-le-Petit,18,2.17,bourgs et villages,2.22,2.15,2.12,2.06,2.3
91671,Villeneuve-sur-Auvers,36,2.17,bourgs et villages,2.38,2.19,1.89,2.15,2.3
34240,Saint-Aunès,46,2.16,bourgs et villages,2.42,2.06,2.0,1.92,2.43
26083,Châteauneuf-de-Galaure,38,2.16,bourgs et villages,2.19,2.51,2.13,1.93,2.19
57465,Metzervisse,14,2.14,bourgs et villages,2.23,1.93,2.23,1.98,2.33
59477,Provin,32,2.13,bourgs et villages,2.32,2.02,1.76,2.19,2.31
87125,Rilhac-Rancon,13,2.12,bourgs et villages,2.46,1.81,1.75,2.05,2.47
34249,Saint-Drézéry,35,2.12,bourgs et villages,2.22,1.88,1.92,2.19,2.32
59428,Neuville-Saint-Rémy,17,2.12,bourgs et villages,1.94,1.99,1.98,2.19,2.35
50109,Cérences,12,2.12,bourgs et villages,2.62,1.6,1.62,1.96,2.68
69228,Chabanière,11,2.11,bourgs et villages,2.75,1.57,1.67,2.03,2.48
95580,Saint-Witz,23,2.1,bourgs et villages,1.97,2.18,1.85,2.04,2.39
40264,Saint-Jean-de-Marsacq,11,2.09,bourgs et villages,2.2,2.14,2.07,1.79,2.32
38189,Heyrieux,16,2.09,bourgs et villages,2.11,1.91,1.99,2.03,2.4
78189,Crespières,11,2.09,bourgs et villages,2.16,2.2,1.91,1.95,2.27
77318,Mortcerf,14,2.09,bourgs et villages,1.75,1.64,1.79,2.31,2.62
33262,Macau,11,2.08,bourgs et villages,2.45,1.73,1.76,2.03,2.44
77259,Longperrier,12,2.07,bourgs et villages,2.02,1.79,1.92,2.12,2.37
77042,Boissy-le-Châtel,23,2.07,bourgs et villages,2.32,2.01,1.62,1.97,2.43
17228,Médis,16,2.07,bourgs et villages,2.77,2.05,1.54,1.79,2.38
51391,Muizon,19,2.06,bourgs et villages,2.38,1.7,1.49,2.18,2.38
28168,Gallardon,17,2.05,bourgs et villages,1.68,1.81,1.66,2.33,2.49
25157,La Cluse-et-Mijoux,23,2.05,bourgs et villages,2.61,2.13,1.7,1.78,2.18
28089,Châteauneuf-en-Thymerais,10,2.04,bourgs et villages,1.95,1.72,1.9,1.98,2.43
26216,La Motte-de-Galaure,28,2.04,bourgs et villages,2.18,2.09,1.88,1.85,2.22
74293,Veigy-Foncenex,16,2.04,bourgs et villages,2.31,1.64,1.61,1.86,2.62
31163,Drémil-Lafage,28,2.01,bourgs et villages,2.46,2.1,1.77,1.76,2.15
26332,Saint-Uze,32,2.01,bourgs et villages,2.0,1.98,1.93,1.96,2.18
57616,Saint-Julien-lès-Metz,18,1.99,bourgs et villages,2.35,1.71,1.78,1.99,2.15
51569,Thillois,26,1.99,bourgs et villages,2.29,2.15,1.66,1.79,2.14
74076,Choisy,11,1.99,bourgs et villages,1.93,1.75,1.51,2.12,2.45
27507,Saint-André-de-l'Eure,15,1.96,bourgs et villages,1.85,1.8,1.89,1.9,2.28
89419,Toucy,22,1.94,bourgs et villages,2.12,1.75,1.45,1.83,2.42
28233,Marboué,12,1.89,bourgs et villages,1.88,1.77,1.5,1.93,2.24
77222,Guignes,29,1.82,bourgs et villages,1.65,1.66,1.58,1.85,2.23
77128,Couilly-Pont-aux-Dames,26,1.81,bourgs et villages,1.86,1.49,1.6,2.04,1.99
42195,Sail-sous-Couzan,13,1.8,bourgs et villages,2.58,1.21,1.22,1.74,2.15
30135,Jonquières-Saint-Vincent,12,1.71,bourgs et villages,1.6,1.46,1.52,1.67,2.17
76414,Martin-Église,18,1.67,bourgs et villages,2.01,1.61,1.51,1.45,1.84
2A032,Bastelicaccia,12,1.65,bourgs et villages,1.67,1.48,1.15,1.64,2.14
77510,Villeneuve-Saint-Denis,41,1.65,bourgs et villages,1.84,1.54,1.25,1.58,2.01
02064,Belleu,6,1.59,bourgs et villages,3.88,1.08,1.0,1.14,1.45
60154,Cinqueux,4,1.59,bourgs et villages,2.38,1.06,1.0,1.54,1.96
02805,Villeneuve-Saint-Germain,10,1.46,bourgs et villages,2.48,1.32,1.06,1.18,1.53
60406,Monceaux,18,1.32,bourgs et villages,1.58,1.12,1.31,1.19,1.4
60539,Rieux,19,1.2,bourgs et villages,2.14,1.0,1.02,1.0,1.11
